,product,value,customer
693,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",466743
694,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 406.43274428749595, 299.6981052939996, 192.02989367568824]",442881
695,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",489832
696,"['32988396', '31618475', '32988382', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 2.376759216964381]",148378
697,"['32078802', '32078970', '32476192', '32988396', '32842551', '31618475', '31618321', '32988382', '32078795', '31618300']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 412.5500204507784, 299.6981052939996, 257.16660441745756, 257.0363812253069, 203.04169765374783, 192.02989367568824, 2.376759216964381]",303170
698,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '35609273', '35609252', '35609245']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",535953
699,['32981935'],[130.3509040171219],266986
700,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",538561
701,['35984452'],[286.2017037296525],601507
702,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298381', '31047443', '31047520', '31047492']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 120.5542163488181, 41.84850658896197, 27.114171748061022, 8.083787224374996]",780502
703,"['32988396', '31618475', '32988382', '34129942', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 77.11479993801223, 2.376759216964381]",222615
704,"['32078830', '32078802', '34130894', '32842551', '34798386', '32078970']","[374.8372656119832, 254.2441279941481, 128.34496232324597, 42.837897641664355, 25.533094827835328, 13.252786966340373]",509267
705,"['31047520', '31047492', '31047450', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",144501
706,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",662425
707,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '32981935']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 130.3509040171219]",369084
708,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '32981935']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 130.3509040171219]",761849
709,"['32078830', '32078802', '32842551', '32078795', '36298416', '36298262', '36298395', '36298220', '32078970', '32078935']","[632.4118090777264, 509.91262997998035, 273.4956226625291, 231.00431297009112, 167.78769704519127, 115.18241155595084, 74.32099497492224, 69.3529172733598, 57.526631009814786, 1.1354281836515119]",420153
710,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",641244
711,"['36298416', '36298262', '35609273', '36298395', '36298220', '35609252', '35609245']","[167.78769704519127, 115.18241155595084, 108.49303078002146, 74.32099497492224, 69.3529172733598, 55.602139549229754, 6.4213161425461545]",55319
712,['32078830'],[406.43274428749595],380722
713,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",35730
714,"['36298290', '36298262', '32078970', '36298220', '36298206', '36298416', '36298395', '32476192', '32842551', '32078802', '32078795']","[944.4036335152042, 701.8400258068159, 682.2102925851468, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 559.0926091472996, 299.6981052939996, 299.1785640589235, 192.02989367568824]",387160
715,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",774167
716,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",262543
717,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32078935']","[632.4118090777264, 559.0926091472996, 299.1785640589235, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",223140
718,"['32078830', '34798386', '32078802', '32842551', '32078795', '32981935', '34130894', '32078970', '32078935']","[632.4118090777264, 546.1220631222034, 509.91262997998035, 273.4956226625291, 231.00431297009112, 130.3509040171219, 128.34496232324597, 57.526631009814786, 1.1354281836515119]",231250
719,"['34798386', '35984452', '34130894']","[546.1220631222034, 286.2017037296525, 128.34496232324597]",692990
720,"['32078802', '32078970', '32476192', '34798386', '32988396', '32842551', '31618475', '32988382', '32078795', '34130894', '34129942']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 546.1220631222034, 469.8809320707791, 299.6981052939996, 290.4188669245634, 274.7797456457728, 192.02989367568824, 128.34496232324597, 77.11479993801223]",790777
721,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",449465
722,"['32988396', '31618475', '31618321', '32988382', '31047520', '31047492', '31047450', '31047464']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",69964
723,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",26030
724,"['32078830', '34798386', '32078802', '32842551', '32078795', '34130894', '32078970', '32079103', '32078935']","[632.4118090777264, 546.1220631222034, 509.91262997998035, 273.4956226625291, 231.00431297009112, 128.34496232324597, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",463001
725,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",452744
726,"['32988396', '31618475', '32988382', '35609273', '35609252', '35609245']","[417.3825972664224, 227.73869121851487, 135.90600890982168, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",341054
727,"['34798386', '35662704', '35662641', '34130894', '35662452']","[546.1220631222034, 210.10323277647228, 185.0683652466133, 128.34496232324597, 64.23476115039806]",106443
728,['35663054'],[4.075466179927415],348031
729,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",391608
730,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",451975
731,"['32988396', '31618475', '32988382', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 77.11479993801223]",677594
732,"['35609273', '35609252', '35609245', '35663054']","[108.49303078002146, 55.602139549229754, 37.96969474836661, 4.075466179927415]",21576
733,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",326251
734,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",449673
735,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",392457
736,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464', '35663054']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526, 4.075466179927415]",749449
737,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",467860
738,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",368966
739,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795', '35609273', '35609252', '35609245']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 374.8372656119832, 299.6981052939996, 192.02989367568824, 108.49303078002146, 55.602139549229754, 37.96969474836661]",266858
740,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",597170
741,"['32988396', '31618475', '32988382', '31047520', '34129942', '31047492', '31047450', '31047464', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 87.731985454361, 77.11479993801223, 61.92253052534606, 48.595294241035994, 23.290491077536526, 2.376759216964381]",619999
742,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",1351
743,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",524912
744,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",776741
745,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",723311
746,"['32078830', '32078802', '32842551', '31047443', '35662452', '31047450', '31047415', '31047520', '32078970', '31047492']","[374.8372656119832, 254.2441279941481, 42.837897641664355, 41.84850658896197, 34.505553090471324, 31.941530432333607, 27.531580101500445, 26.918442687188385, 13.252786966340373, 8.083787224374996]",80281
747,"['35662704', '35662641', '35662452', '31047443', '31047450', '31047415', '31047520', '31047492']","[210.10323277647228, 185.0683652466133, 64.23476115039806, 41.84850658896197, 31.941530432333607, 27.531580101500445, 26.918442687188385, 8.083787224374996]",211184
748,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",362326
749,"['34798386', '34130894', '35609273', '35609252', '35609245', '35074081']","[546.1220631222034, 128.34496232324597, 108.49303078002146, 55.602139549229754, 37.96969474836661, 7.836897681426502]",572155
750,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",14241
751,"['32981935', '35609273', '35609252', '35609245']","[130.3509040171219, 108.49303078002146, 55.602139549229754, 6.4213161425461545]",438513
752,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",658228
753,"['32988396', '31618475', '31618321', '32988382', '31618300']","[412.5500204507784, 257.16660441745756, 257.0363812253069, 203.04169765374783, 2.376759216964381]",577581
754,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",430400
755,"['36298290', '36298206', '32988396', '31618475', '32988382', '36298416', '36298381', '36298262', '34129942', '36298395', '36298220']","[944.4036335152042, 594.5667014569935, 469.8809320707791, 290.4188669245634, 274.7797456457728, 167.78769704519127, 120.5542163488181, 115.18241155595084, 77.11479993801223, 74.32099497492224, 69.3529172733598]",746332
756,"['34130894', '34798386', '35074081']","[128.34496232324597, 25.533094827835328, 7.836897681426502]",52039
757,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",672002
758,"['32988396', '31618475', '31618321', '32988382', '32981935']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 130.3509040171219]",639071
759,"['35074081', '35663054']","[7.836897681426502, 4.075466179927415]",118090
760,"['32078830', '32078802', '34130894', '32842551', '34798386', '32078970']","[374.8372656119832, 254.2441279941481, 128.34496232324597, 42.837897641664355, 25.533094827835328, 13.252786966340373]",271903
761,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",686762
762,"['32988382', '32988396', '35609273', '35609252', '35609245', '31618475', '31618300']","[203.04169765374783, 132.89327860660381, 108.49303078002146, 55.602139549229754, 37.96969474836661, 18.299975396457285, 2.376759216964381]",267246
763,"['31047520', '31047492', '31047450', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",654293
764,['32981935'],[130.3509040171219],315325
765,"['31618321', '32988382', '32988396', '31618475']","[257.0363812253069, 135.90600890982168, 132.89327860660381, 18.299975396457285]",173315
766,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",405098
767,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '32988396', '31618475', '32988382', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 469.8809320707791, 290.4188669245634, 274.7797456457728, 151.99817684579284]",271667
768,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",67797
769,"['32988396', '31618475', '31618321', '32988382', '34130894', '34798386']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 128.34496232324597, 25.533094827835328]",4055
770,"['36298220', '36298206', '36298416', '36298290', '36298381', '35609273', '35609252', '35609245', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 120.5542163488181, 108.49303078002146, 55.602139549229754, 37.96969474836661, 30.012466821708426, 18.86316287631953]",352455
771,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",119216
772,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",321755
773,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",699527
774,['35074081'],[7.836897681426502],45182
775,"['32078830', '32078802', '34130894', '32842551', '34798386', '32078970']","[374.8372656119832, 254.2441279941481, 128.34496232324597, 42.837897641664355, 25.533094827835328, 13.252786966340373]",71376
776,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",342168
777,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",101567
778,"['32078802', '32078970', '32476192', '32988396', '32842551', '31618475', '32078795', '32988382', '35609273', '35609252', '35609245']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 417.3825972664224, 299.6981052939996, 227.73869121851487, 192.02989367568824, 135.90600890982168, 108.49303078002146, 55.602139549229754, 37.96969474836661]",532547
779,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298122', '36298381', '31047520', '31047492', '35662452']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 151.99817684579284, 120.5542163488181, 78.99163653236694, 51.802353188840094, 34.505553090471324]",533785
780,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",7380
781,"['31047450', '31047443', '35662452', '31047415', '31047520', '31047464', '31047492']","[48.595294241035994, 41.84850658896197, 34.505553090471324, 27.531580101500445, 26.918442687188385, 23.290491077536526, 8.083787224374996]",37300
782,"['34130894', '31047520', '31047492', '35662452', '31047450', '31047415', '34798386']","[128.34496232324597, 78.99163653236694, 51.802353188840094, 34.505553090471324, 31.941530432333607, 27.531580101500445, 25.533094827835328]",17802
783,"['32988396', '31618475', '35984452', '31618321', '32988382']","[634.7881591196956, 420.09703990130134, 286.2017037296525, 257.0363812253069, 254.2146554359113]",76611
784,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",267519
785,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284]",275457
786,"['36298416', '36298290', '36298395', '36298262', '36298220', '36298206', '36298381']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 419.75899230552, 408.8396852381886, 341.64604831728474, 120.5542163488181]",677067
787,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",534732
788,"['32988382', '31618321', '32988396', '34129942', '31618475']","[274.7797456457728, 257.0363812253069, 132.89327860660381, 77.11479993801223, 18.299975396457285]",278450
789,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",105481
790,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",174333
791,"['34798386', '36298290', '36298416', '34130894', '36298220', '36298262', '36298395']","[546.1220631222034, 375.4677387170732, 167.78769704519127, 128.34496232324597, 69.3529172733598, 30.012466821708426, 18.86316287631953]",623485
792,"['36298206', '36298290', '36298416', '36298381', '36298220', '36298262', '36298395']","[594.5667014569935, 375.4677387170732, 167.78769704519127, 120.5542163488181, 69.3529172733598, 30.012466821708426, 18.86316287631953]",799595
793,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",781493
794,['32981935'],[130.3509040171219],452444
795,"['31047443', '31047520', '31047492']","[41.84850658896197, 26.918442687188385, 8.083787224374996]",608478
796,"['32988396', '31618321', '31618475', '32988382', '35609273', '35609252', '35609245']","[417.3825972664224, 257.0363812253069, 227.73869121851487, 135.90600890982168, 108.49303078002146, 55.602139549229754, 37.96969474836661]",339271
797,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",381731
798,"['32988396', '31618475', '32988382', '32981935', '35609245', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 130.3509040171219, 6.4213161425461545, 2.376759216964381]",168580
799,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",625446
800,"['32078830', '32078802', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",628302
801,"['36298290', '36298262', '36298220', '36298206', '36298416', '36298395', '36298381']","[944.4036335152042, 701.8400258068159, 670.479582489042, 594.5667014569935, 581.9012585327861, 559.7964414719744, 120.5542163488181]",532966
802,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",180938
803,"['34798386', '34130894']","[546.1220631222034, 128.34496232324597]",617878
804,"['34130894', '35609273', '35609252', '35609245', '34798386']","[128.34496232324597, 108.49303078002146, 55.602139549229754, 37.96969474836661, 25.533094827835328]",604812
805,"['31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",637405
806,"['32988396', '31618475', '32988382', '31618321', '34129942']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 257.0363812253069, 77.11479993801223]",549253
807,"['32988396', '31618475', '32988382', '34130894', '34798386', '31618300']","[412.5500204507784, 257.16660441745756, 203.04169765374783, 128.34496232324597, 25.533094827835328, 2.376759216964381]",423831
808,"['36298220', '36298206', '36298416', '36298290', '36298381', '31047520', '36298262', '36298395', '31047492']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 120.5542163488181, 39.14246388387581, 30.012466821708426, 18.86316287631953, 7.910277495538107]",481145
809,"['36298416', '36298290', '36298395', '36298262', '36298220', '36298206', '35609273', '35609252', '35609245']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 419.75899230552, 408.8396852381886, 341.64604831728474, 108.49303078002146, 55.602139549229754, 37.96969474836661]",447336
810,"['32988396', '31618475', '32988382', '31047520', '31047492', '31047450', '31047464']","[417.3825972664224, 227.73869121851487, 135.90600890982168, 87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526]",722232
811,"['36298220', '36298206', '36298416', '36298290', '36298381', '36298262', '36298395']","[670.479582489042, 594.5667014569935, 581.9012585327861, 375.4677387170732, 120.5542163488181, 30.012466821708426, 18.86316287631953]",122401
812,"['32988396', '31618475', '32988382', '34130894', '34129942', '34798386']","[469.8809320707791, 290.4188669245634, 274.7797456457728, 128.34496232324597, 77.11479993801223, 25.533094827835328]",8624
813,"['32988396', '31618475', '31618321', '32988382', '31047520', '31047492', '31047450', '31047464', '35663054']","[634.7881591196956, 420.09703990130134, 257.0363812253069, 254.2146554359113, 87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526, 4.075466179927415]",712106
814,"['32078830', '32078802', '32476192', '32842551', '32078795', '32078970', '32078935', '32079103']","[780.0825847850617, 587.9303412019748, 559.0926091472996, 328.64813942743154, 272.8778474957213, 191.44276881610836, 45.986274830583326, 25.65671892200126]",122218
815,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",255925
816,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",417625
817,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",625330
818,"['32078830', '32078802', '32842551', '32078795', '32078970', '31047520', '31047492', '32078935', '35662452', '31047450', '31047415']","[780.0825847850617, 587.9303412019748, 328.64813942743154, 272.8778474957213, 191.44276881610836, 78.99163653236694, 51.802353188840094, 45.986274830583326, 34.505553090471324, 31.941530432333607, 27.531580101500445]",632265
819,"['36298416', '36298290', '36298395', '36298381', '36298262', '36298220', '36298206', '36298122', '35609245']","[1083.2951539054807, 931.4924342516136, 798.6553118277213, 584.8409267290149, 419.75899230552, 408.8396852381886, 341.64604831728474, 151.99817684579284, 6.4213161425461545]",287780
820,"['32476192', '32078830', '32078802', '32078795', '32842551', '32078970', '32078935']","[559.0926091472996, 374.8372656119832, 254.2441279941481, 231.00431297009112, 42.837897641664355, 13.252786966340373, 1.1354281836515119]",6162
821,"['34130894', '34798386']","[128.34496232324597, 25.533094827835328]",366238
822,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122', '34130894', '34798386']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284, 128.34496232324597, 25.533094827835328]",775829
823,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",335874
824,['35074081'],[7.836897681426502],645205
825,['35074081'],[7.836897681426502],604622
826,"['35662704', '35662641', '31047520', '35662452', '31047492', '31047450', '31047415', '31047464']","[210.10323277647228, 185.0683652466133, 87.731985454361, 64.23476115039806, 61.92253052534606, 48.595294241035994, 27.531580101500445, 23.290491077536526]",204118
827,"['35609273', '35609252', '35609245']","[108.49303078002146, 55.602139549229754, 37.96969474836661]",653530
828,"['31047520', '31047492', '31047450', '31047464', '35663054']","[87.731985454361, 61.92253052534606, 48.595294241035994, 23.290491077536526, 4.075466179927415]",63984
829,['32078830'],[406.43274428749595],491531
830,"['36298416', '36298395', '36298290', '36298262', '36298220', '36298206', '36298381', '36298122']","[1791.7685004833104, 1530.2592960918003, 1246.3935383487997, 756.5477647131631, 697.6727245029272, 645.8047030281339, 584.8409267290149, 151.99817684579284]",379609
831,"['32078830', '32476192', '32078802', '32842551', '32078795', '32078970', '32079103', '32078935']","[632.4118090777264, 559.0926091472996, 509.91262997998035, 273.4956226625291, 231.00431297009112, 57.526631009814786, 25.65671892200126, 1.1354281836515119]",492790
832,"['34798386', '34130894', '31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[546.1220631222034, 128.34496232324597, 87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",48
833,"['35662704', '35662641', '31047520', '31047492', '31047450', '35662452', '31047415', '31047464']","[210.10323277647228, 185.0683652466133, 87.731985454361, 61.92253052534606, 48.595294241035994, 34.505553090471324, 27.531580101500445, 23.290491077536526]",352305
834,"['32078802', '32078970', '32476192', '32078830', '32842551', '32078795']","[827.3627254565821, 682.2102925851468, 559.0926091472996, 374.8372656119832, 299.6981052939996, 192.02989367568824]",366596
835,"['32476192', '32078802', '32078830', '32842551', '32078795', '32078970', '32078935']","[559.0926091472996, 509.91262997998035, 406.43274428749595, 273.4956226625291, 231.00431297009112, 57.526631009814786, 1.1354281836515119]",247221
