,product,value,customer
597,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",768404
598,"['36298220', '36298206', '34798386', '36298381', '31047450', '31047464', '34130894']","[876.9585324254264, 689.2502796946033, 161.6051524421832, 136.19829275876663, 73.77258451199832, 52.34917005095697, 49.40063491208645]",810341
599,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",201303
600,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",672323
601,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",201218
602,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",802690
603,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",754920
604,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",776185
605,"['32078802', '32078970', '32078795', '32842551', '32079082', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 81.51421243336533, 3.8743391493146437]",513011
606,['31047450'],[36.52506843159224],733554
607,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",561210
608,"['36298220', '36298206', '36298381', '31047450', '31047464']","[876.9585324254264, 689.2502796946033, 136.19829275876663, 73.77258451199832, 52.34917005095697]",785967
609,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",751952
610,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",775659
611,['32078795'],[24.68169239602989],655625
612,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",482092
613,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",512150
614,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",339830
615,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",732321
616,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",4830
617,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",498382
618,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",648836
619,"['32078802', '36298220', '36298206', '32078795', '32842551', '36298381', '32078970', '32079082', '32078935']","[1076.2166746635708, 876.9585324254264, 689.2502796946033, 453.14981443563715, 399.58008649397294, 136.19829275876663, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",727507
620,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",889646
621,['32078970'],[22.946484874586204],549979
622,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",573304
623,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",366442
624,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",548360
625,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",377504
626,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",316075
627,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",764407
628,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",244037
629,['32078795'],[24.68169239602989],400075
630,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",793927
631,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",677553
632,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",613706
633,"['32078802', '31618321', '32078970', '31618475', '32988382', '32078795', '32842551', '34129942', '31618405']","[1426.2324657128029, 945.1447404429092, 829.881066034175, 737.4983489619906, 498.5654932260181, 256.8448607981492, 254.71926128307788, 148.9027885253545, 118.35782439901915]",784508
634,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",379917
635,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122', '31047450', '31047464']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038, 73.77258451199832, 52.34917005095697]",693277
636,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",890168
637,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",497244
638,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",588736
639,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",822431
640,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",389025
641,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",602665
642,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",818723
643,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",553814
644,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",96333
645,"['32078802', '32078970', '32078795', '32842551', '34798386', '34130894']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 161.6051524421832, 49.40063491208645]",782529
646,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",843982
647,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",669503
648,['32078795'],[24.68169239602989],783633
649,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",421989
650,"['36298416', '36298395', '36298381', '36298122', '32078970']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 22.946484874586204]",623824
651,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",833271
652,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",16870
653,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",681309
654,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",687094
655,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",520969
656,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",850282
657,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",140420
658,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",507274
659,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",513786
660,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",781359
661,"['36298416', '36298395', '32078802', '36298381', '32078795', '32842551', '36298122', '32078970', '32079082', '32078935']","[2275.933141867629, 2099.3794220461164, 1076.2166746635708, 678.9605673147175, 453.14981443563715, 399.58008649397294, 159.24688011896038, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",430233
662,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",637282
663,"['36298416', '36298395', '36298220', '36298206', '36298122', '36298381']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 159.24688011896038, 136.19829275876663]",772495
664,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",443824
665,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",515405
666,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",117562
667,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122', '31047450', '31047464']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038, 73.77258451199832, 52.34917005095697]",545468
668,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",46035
669,"['36298220', '36298206', '31618475', '32988382', '36298381', '34129942']","[876.9585324254264, 689.2502796946033, 272.0252261069808, 253.01601183589494, 136.19829275876663, 18.210682594912296]",752037
670,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",814170
671,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",675815
672,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",159355
673,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",850913
674,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",661600
675,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",380558
676,"['36298416', '36298395', '31618321', '36298381', '31618475', '32988382', '36298122', '31618405', '34129942']","[2275.933141867629, 2099.3794220461164, 945.1447404429092, 678.9605673147175, 297.6178852695093, 253.0349200847682, 159.24688011896038, 118.35782439901915, 18.210682594912296]",154288
677,"['36298416', '36298395', '36298381', '31618475', '32988382', '36298122', '31047450', '31047464', '34129942']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 297.6178852695093, 253.0349200847682, 159.24688011896038, 73.77258451199832, 52.34917005095697, 18.210682594912296]",822054
678,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",57597
679,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",411122
680,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",692896
681,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",576293
682,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",170473
683,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",131189
684,"['36298416', '36298395', '36298381', '36298122', '31047450', '31047464']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038, 73.77258451199832, 52.34917005095697]",614038
685,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",826886
686,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",306184
